org_name,bills_supported
"Bill Lockyer, Attorney General",5
"Beverly Hills, City of",5
Bell Chamber of Commerce,5
Attorney General Becerra,5
"Association of California Cities, Orange County",5
Associated Builders and Contractors - Central California Chapter,5
"As of June 28, 1996",5
"As of June 23, 1995",5
As of June 19,5
"Armenian National Committee of America, Western Region",5
Anti-recidivism Coalition (UNREG),5
"American Federation of State, County and Municipal Employees California",5
"American Association of University Women, San Jose Branch",5
Also,5
"Alameda, County of",5
8 Private Citizens,5
55 individuals,5
55 Individuals,5
42 Individuals,5
350 Humboldt: Grassroots Climate Action,5
34 individuals,5
28 Individuals,5
26 individuals,5
21 Individuals,5
20 Individuals,5
2 individual,5
2 Private Citizens,5
18 Individuals,5
15 private citizens,5
14 individual letters,5
11 private citizens,5
10 private citizens,5
(continued),5
(Prior to latest amendments),5
"(None received as of June 15, 2005.)",5
"(As of June 6, 2008)",5
writes the following,4
we are proud,4
version of the bill,4
services and,4
qualifying for this level,4
organizations who,4
ongoing,4
of,4
numerous private citizens,4
letter,4
labor groups,4
department does not receive,4
department,4
concerned individuals,4
argue,4
appropriations included in the 2021 Budget Act,4
annually,4
Woman INC,4
We are pleased,4
Walnut Creek Chamber of Commerce,4
"WOMAN, Inc",4
WM,4
WEAVE Inc,4
"Veterans Caucus, California Democratic Party",4
Vernon Chamber of Commerce,4
United States Senator Diane Feinstein,4
United Chamber Advocacy Network Ucan,4
United Chamber Advocacy Network (UCAN),4
Unable to reverify at time,4
"UDW/AFSCME, Local 3930",4
Two Private Individuals,4
Twentynine Palms Chamber of Commerce,4
"Torrance, City of",4
"Todd Gloria, Mayor",4
Thomas Lauderbach,4
"The Women's Foundation of California, Women's Policy Institute",4
"The Hon. Daniel E. Lungren, Attorney General",4
The California Organization of Police and Sheriffs,4
The California Dental Association,4
The Associated Builders and Contractors of California,4
Supporters of the bill,4
Support,4
Supervisor Joan Hartmann,4
Studio City Chamber of Commerce,4
State Treasurer Matt Fong,4
State Treasurer Kathleen Brown,4
"Southern California Association of Non-Profit Housing, Los Angeles",4
SoCal350 Climate Action,4
Sloco YIMBY,4
Six private individuals,4
Simi Valley Chamber,4
Sierra Club California (prior version),4
Seven private individuals,4
Senior Disability Action,4
Sd-sequel,4
Scotts Valley Chamber of Commerce,4
Santa Rosa City Employees Association (prior version),4
Santa Paula Chamber of Commerce,4
"Santa Clara, City of",4
San Luis Delta-mendota Water Authority,4
San Gabriel Chamber of Commerce,4
San Francisco Black Chamber of Commerce,4
San Fernando Valley Chamber of Commerce,4
San Diego City Schools Police Officers Association,4
"SEIU California, sponsor of the bill",4
SB California State Association of Counties,4
"Rob Bonta, Attorney General",4
RepresentUs (prior version),4
Public Employees Retirement System (PERS) - Sponsor,4
Private individuals,4
President,4
"Placentia, City of",4
Physicians for Social Responsibility (San Francisco Bay Area Chapter),4
"Philip Angelides, State Treasurer",4
Ph.D,4
Palm Springs Chamber of Commerce,4
POSITIONS,4
Our,4
Others offer similar statements,4
Opposition (to a previous version of the bill),4
"Ohlone Audubon Society, Inc",4
"Office of the Attorney General, Bill Lockyer",4
Oakland Mayor Libby Schaaf,4
Oakland Chinatown Chamber of Commerce,4
Northern California District Council of the International: Longshore and Warehouse Union,4
North of the River Chamber of Commerce,4
Nine Individuals,4
Natural Resources Defense Council (In Concept),4
National Electrical Contractors Association - California Chapters,4
National Center for Youth Law (UNREG),4
"National Audubon Society, California",4
National Alliance for the Mentally Ill (NAMI) California,4
NARAL Pro-Choice California (prior version),4
Monrovia Chamber of Commerce,4
Mixteco/indigena Community Organizing Project,4
Maywood Chamber of Commerce,4
Mayor of San Diego,4
Mayor Pro Tem,4
Mayor Lesa Heebner,4
Mayor Gavin Newsom,4
Matthew Edling,4
Many,4
Mammoth Lakes Chamber of Commerce,4
MCHA writes that the CPSP benefit connects mothers to necessary medical care and social,4
MCHA states new mothers need a structure for health and social,4
MCHA,4
Los Angeles County Sheriffs,4
Los Angeles County Democratic Party (prior version),4
Lieutenant Governor Bustamante,4
"Libby Schaaf, Mayor",4
Lemon Grove Chamber of Commerce,4
Legal Aid Society- Employment Law Center,4
League of California Cities-Latino Caucus,4
Lakewood Chamber of Commerce,4
Laguna Beach Chamber of Commerce,4
Labor,4
La Quinta Chamber of Commerce,4
LA Verne Chamber of Commerce,4
Kern County Firefighters Union Inc,4
"Kern County Fire Fighters Union, Inc., Local 1301",4
"Kern County Fire Fighters Union Inc., Local 1301",4
"Kathleen Connell, State Controller",4
Judicial Counsel of California,4
"Jerry Dyer, Mayor of City of Fresno",4
"JERICHO, A Voice for Justice",4
JC,4
"International Longshore and Warehouse Union, Northern California District Council",4
Inland Empire Regional Chamber of Commerce,4
Initiate Justice (prior version),4
Inglewood Airport Area Chamber of Commerce,4
Indivisible El Dorado,4
Indivisible Claremont/inland Valley,4
Individuals - 1,4
Individual Letter,4
IX/CA,4
However,4
Honorable Quentin Kopp,4
"Honorable Dan Albert, Mayor of Monterey",4
Hillsborough,4
"Hemet City Fire Fighters Association, Local 2342",4
Health Officers of California,4
Habitat for Humanity Greater Fresno Area,4
Greater Tehachapi Chamber of Commerce,4
Governor Jerry Brown,4
"Glendale, City of",4
GPSN,4
Fresno Area Hispanic Chamber of Commerce,4
Flux,4
Five Private Citizens,4
Fish On,4
Fallbrook Chamber of Commerce,4
FLO,4
Escalon,4
Endangered Habitats League (prior version),4
Emeryville Chamber of Commerce,4
Dublin Chamber of Commerce,4
Disability Rights Education Defense Fund,4
Desert Hot Springs Chamber of Commerce,4
"Darrell Steinberg, Mayor",4
DGS Statewide Consolidated Annual Reports for the contracting periods,4
County of City of Sacramento,4
Councilmember Rita Walters,4
Councilmember Kevin McCarty,4
Congresswoman Zoe Lofgren,4
Congresswoman Karen Bass,4
Congresswoman Jackie Speier,4
Congresswoman Grace Napolitano,4
"Concord, City of",4
Compton Chamber of Commerce,4
Co-Sponsor,4
City of San Fernando Police Department,4
"City of Sacramento, Mayor Darrell Steinberg",4
City of Rialto Police Department,4
City of Oxnard Police Department,4
City of Morgan Hill Police Department,4
City of Los Angeles Mayor Antonio Villaraigosa,4
City of Downey Police Department,4
City of Corning Police Department,4
City Manager,4
Chris Ricci - Modesto City Councilmember,4
Children Now writes,4
Ceres Community Project (UNREG),4
Campaign,4
Californians for Safety and Justice - Timedone,4
California WIC Association (CWA),4
"California State Treasurer, Bill Lockyer",4
California Society for Addiction Medicine,4
California School Employees Association (CSEA) - Sponsor,4
California National Organization for Women (prior version),4
California Land Title Association (CLTA),4
"California Labor Federation, in support",4
California Labor Federation - Sponsor,4
California Labor Federation - Co-Sponsor,4
California Labor Federation (prior version),4
California Council of Land Trust,4
California Black Chamber,4
"California Attorney General, Rob Bonta",4
California Attorney General Kamala D. Harris,4
California Association of Public Authorities for,4
California AARP,4
CalAsian Chamber,4
CWDA,4
CSSA is pleased,4
CRA,4
CPCA,4
CPA,4
CONCERN,4
CBA,4
CALASIAN Chamber of Commerce,4
CAA,4
Black Women Organizing for Political Action,4
Black Chamber of Commerce,4
Biodiversity First,4
Belmont,4
Barstow Area Chamber of Commerce,4
Balance,4
Attorney General Daniel E. Lungren,4
Association of California State Attorneys and,4
Association of CA Water Agencies None on file,4
Associated Builders and Contractors-San Diego Chapter,4
Associated Builders and Contractors of CA,4
Associated Builders & Contractors - San Diego Chapter,4
Assembly Votes,4
"As of July 1, 1996",4
As of April 19,4
"As of April 12, 1996",4
Arguments in Opposition According to the Western,4
Approximately 100 individuals,4
Antioch Chamber of Commerce,4
Anti- Defamation League,4
"Among other things, the California School Employees Association",4
American Planning Association of California,4
American College of Obstetricians and Gynecologists - District,4
"American Association of University Women, CA",4
American Association of University Women - CA,4
Altadena Chamber of Commerce,4
"Alameda Fire Fighters, Local 689",4
"Alameda County District Attorney, Nancy E. O'Malley",4
Alameda Chamber of Commerce,4
Advisory Board,4
AFL-CIO California Rural Legal Assistance Foundation,4
77 individuals,4
74 individuals,4
65 individuals,4
61 individuals,4
56 individuals,4
50 Individuals,4
48 individuals,4
46 individuals,4
45 individuals,4
41 individuals,4
38 individuals,4
38 Individuals,4
350 San Diego,4
34 Individuals,4
32 individuals,4
3 private individuals,4
16 Private Citizens,4
15 individual letters,4
147 individuals,4
11 Private Individuals,4
102 Individuals,4
(prior version of bill),4
(Unable to verity at time of writing),4
(EM)power + Resilience Project,4
(As of previous amended version),4
(As of 4/14/23),4
we fully,3
we cannot,3
vote),3
version,3
various public safety-specific tax and bond measures have appeared on local ballots up and down our state and received more than 55% majority vote,3
these legacy producers remain under-utilized in contributing to the public and consumer education efforts necessary,3
strongly,3
sponsors also,3
sponsor further,3
special,3
source of funds used to pay these costs is the very same one that,3
s office,3
requires,3
require the assessment,3
reported to the Committee,3
report,3
redemption,3
reached,3
provements,3
over 200 individuals,3
or for bond,3
opposition also,3
of this writing,3
of Santa Monica,3
of 1919,3
numerous private individuals,3
need,3
letters from several individuals,3
law is unclear regarding whether a court can,3
labor,3
j,3
it may expedite the need for a fee increase,3
individual veterans,3
individual citizens,3
i,3
hundreds of individuals,3
"highway, and road",3
has also repeatedly - under both Democratic and Republican Administrations - stated its full,3
groups,3
fund defi,3
"for water, sewer im",3
for one position,3
election,3
county,3
counties) Improvement Act,3
counties,3
ciencies,3
chapters,3
case law,3
automatic (requires majority vote),3
and we strongly,3
and this has the potential to significantly help improve the child's later development and independence while reducing the need for costly,3
and the California State Parks Foundation write,3
and others,3
and an apparent lack of any case law (either in California or other jurisdiction) that,3
ago,3
a broad coalition of housing developers and nonprofit housing providers,3
Yreka Chamber of Commerce,3
Yolo Audubon Society,3
Xavier Becerra,3
Writing in support,3
With,3
Willits,3
Williams,3
Westminster Chamber of Commerce,3
Western Center on Law and Poverty (prior version),3
West Valley-Warner Center Chamber of Commerce,3
West Marine,3
We also,3
"WattsHealth Foundation, Inc",3
"Watsonville, City of",3
W.E.A.V.E,3
"Ventura, County Of",3
Various individual letters,3
"Unknown, because of the many changes in the compromise that have been",3
University of California Student Association (prior version),3
United Chamber Advocacy Network of California,3
Union of Concerned Scientists (UCS),3
Unable to verify,3
"Truckee, Town of",3
Truckee Chamber of Commerce,3
Truckee,3
Tri-County GLAD,3
Treasures,3
Transamerica Corporation,3
Townspeople,3
"Tom Perkins, Supervisor Monterey County",3
Together We Will/Indivisible - Los Gatos (prior version),3
Three Private Individuals,3
Thirteen Individuals,3
They also,3
These groups,3
Their unique training and expertise can contribute meaningfully at a systems level,3
The legislative body must find that the public interest and convenience,3
"The Wilson Group, LLC",3
"The Villa Center, Inc",3
The Service Employees International Union (SEIU),3
The Resistance Northridge-Indivisible (prior version),3
"The League of Humane Voters, California Chapter",3
"The Kennedy Commission, Lake Forest",3
The Greater Los Angeles African American Chamber of Commerce,3
The Climate Reality Project: Silicon Valley Chapter,3
"The Climate Reality Project, Silicon Valley Chapter",3
The Chamber of Commerce Mountain View,3
"The California Labor Federation, AFL-CIO",3
The California Bankers Association,3
The California Association of Health Underwriters,3
The California Association of County Veterans Service Officers,3
The California Asian Pacific Chamber of Commerce,3
The ACLU,3
Teamsters Local 1932,3
Tavaglione,3
Tahoe Chamber of Commerce,3
TSM:cm/ctl 1/26/98 Senate Floor Analyses,3
"Systems, Inc., Planning and Conservation",3
Support The Paw Project,3
Supervisor Greg Cox,3
Supervisor Gloria Molina,3
